compound_name,chembl_id
BIO-5192,CHEMBL4303683
arecoline,CHEMBL7303
benzoquinonium-dibromide,CHEMBL1358790
oprozomib,CHEMBL2103884
BRL-52537,CHEMBL71294
K145,CHEMBL3287036
propantheline,CHEMBL1180725
suprofen,CHEMBL956
pikamilone,CHEMBL4303255
caricotamide,CHEMBL2000716
Betapar (Meprednisone),CHEMBL1201148
F351,CHEMBL4297288
NO-ASA,CHEMBL374385
cathepsin-inhibitor-1,CHEMBL564131
homochlorcyclizine,CHEMBL1515447
CPCCOEt,CHEMBL327783
lappaconite,CHEMBL4802123
zafirlukast,CHEMBL603
SC-51089,CHEMBL544573
diethylcarbamazine,CHEMBL684
aceneuramic-acid,CHEMBL165084
agomelatine,CHEMBL10878
arctigenin,CHEMBL435734
isosorbide-mononitrate,CHEMBL1311
balapiravir,CHEMBL550936
NALOXONE HYDROCHLORIDE,CHEMBL1718
ESTRADIOL VALERATE,CHEMBL1511
paeoniflorin,CHEMBL4303209
10058-F4,CHEMBL1568415
sulisobenzone,CHEMBL2059073
beclamide,CHEMBL64195
heptaminol,CHEMBL2111076
vinburnine,CHEMBL1892145
EED226,CHEMBL4065484
lazabemide,CHEMBL279390
hematoxylin,CHEMBL477197
abametapir,CHEMBL2205807
K-858,CHEMBL1413473
sodium-gualenate,CHEMBL1852533
tremorine,CHEMBL1483237
terconazole,CHEMBL1714574
NT157,CHEMBL4303361
LY2874455,CHEMBL3828009
VER-155008,CHEMBL470334
GSK2193874,CHEMBL4073922
resibufogenin,CHEMBL250172
PD-128907,CHEMBL97424
amfenac,CHEMBL25146
moexipril,CHEMBL1165
sudan-IV,CHEMBL1707454
4-hydroxy-phenazone,CHEMBL1526434
omeprazole,CHEMBL1503
LY310762,CHEMBL1256663
pheniramine,CHEMBL1193
alosetron,CHEMBL1110
AZD1446,CHEMBL2179529
MRS-1334,CHEMBL2181974
fudosteine,CHEMBL1555183
teniposide,CHEMBL452231
baricitinib,CHEMBL2105759
isobutyramide,CHEMBL352219
avagacestat,CHEMBL1090771
benidipine,CHEMBL2105555
L-798106,CHEMBL218071
AEE788,CHEMBL587723
MM-102,CHEMBL3883592
silver-sulfadiazine,CHEMBL1382627
adarotene,CHEMBL442016
cephalexin,CHEMBL1727
"cis-exo-camphanediol-2,3",CHEMBL4303575
imidapril,CHEMBL317094
phloroglucin,CHEMBL473159
moxalactam,CHEMBL74632
atropine-oxide,CHEMBL2146145
pimethixene,CHEMBL152408
mepiroxol,CHEMBL1985503
dacomitinib,CHEMBL2110732
dicloralurea,CHEMBL2106294
oxethazaine,CHEMBL127592
TEPP-46,CHEMBL1085588
myricetin,CHEMBL164
zolmitriptan,CHEMBL1185
GSK3787,CHEMBL598608
TAME,CHEMBL44752
ornithine,CHEMBL446143
Ko143,CHEMBL488910
ML167,CHEMBL1604618
butibufen,CHEMBL454450
firategrast,CHEMBL2104967
MIRA-1,CHEMBL1374426
taurine,CHEMBL239243
1-ethyl-2-pyrrolidone,CHEMBL12221
ertapenem,CHEMBL1359
OPC-21268,CHEMBL296908
aminohydroxybutyric-acid,CHEMBL296263
cortisone-acetate,CHEMBL1650
BMS-817378,CHEMBL4303546
O4I1,CHEMBL3581764
bekanamycin,CHEMBL176
nystatin,CHEMBL5465559
rosuvastatin,CHEMBL1496
rosmarinic-acid,CHEMBL324842
tenofovir-alafenamide,CHEMBL4303549
nitrosodimethylurea,CHEMBL4303552
CTS-1027,CHEMBL440498
gemcitabine,CHEMBL888
PF-3845,CHEMBL1651524
emorfazone,CHEMBL2103954
GSK2126458,CHEMBL1236962
primaquine,CHEMBL506
DEXAMETHASONE SODIUM PHOSPHATE,CHEMBL2021430
desoxycorticosterone-pivalate,CHEMBL1200592
HJC-0350,CHEMBL2313646
Testolactone,CHEMBL1571
AT7867,CHEMBL428462
imiquimod,CHEMBL1282
ofloxacin,CHEMBL4
3-alpha-hydroxy-5-beta-androstan-17-one,CHEMBL85799
zeatin,CHEMBL525239
ginsenoside-C-K,CHEMBL3355096
GW-803430,CHEMBL214957
PFK-015,CHEMBL3105836
dabrafenib,CHEMBL2028663
triptolide,CHEMBL463763
cot-inhibitor-2,CHEMBL527026
moracizine,CHEMBL1075
fluspirilene,CHEMBL46516
retaspimycin,CHEMBL1184904
CYM-50260,CHEMBL1720563
indatraline,CHEMBL341898
2-[1-(4-piperonyl)piperazinyl]benzothiazole,CHEMBL24909
prednisolone-acetate,CHEMBL1152
5-methylhydantoin-(D),CHEMBL1394088
ethotoin,CHEMBL1095
detomidine,CHEMBL2110829
GSK2256294A,CHEMBL3818875
beclomethasone,CHEMBL1586
PSI-6130,CHEMBL223482
bardoxolone,CHEMBL1093059
peretinoin,CHEMBL4303228
tioxolone,CHEMBL442687
selinexor,CHEMBL3545185
etazolate,CHEMBL356388
SKF-38393,CHEMBL286080
fisetin,CHEMBL31574
dapsone,CHEMBL1043
propoxur,CHEMBL446060
KRCA-0008,CHEMBL3941724
genz-644282,CHEMBL191958
RS-127445,CHEMBL473186
GSK2578215A,CHEMBL2204495
go-6983,CHEMBL261491
GSK2194069,CHEMBL3646801
o-3M3FBS,CHEMBL1443163
ferrostatin-1,CHEMBL3633556
A-769662,CHEMBL512504
A-366,CHEMBL3109630
nicotinamide,CHEMBL1140
sinomenine,CHEMBL248095
celecoxib,CHEMBL118
dicloxacillin,CHEMBL893
rifapentine,CHEMBL1660
begacestat,CHEMBL463981
PFI-4,CHEMBL3356143
KN-62,CHEMBL28324
CPI-203,CHEMBL4303293
tetrabenazine,CHEMBL117785
tenilsetam,CHEMBL2104853
mepenzolate,CHEMBL524004
amitraz,CHEMBL1365675
AZD1480,CHEMBL1231124
scopine,CHEMBL4303435
sulfaphenazole,CHEMBL1109
INCA-6,CHEMBL1474701
UNC0321,CHEMBL1214066
olanzapine,CHEMBL715
topotecan,CHEMBL84
N-acetyl-tyrosine,CHEMBL65543
lypressin,CHEMBL1200690
U-75799E,CHEMBL105462
Testosterone (undecanoate),CHEMBL2107067
chlormezanone,CHEMBL1200714
IB-MECA,CHEMBL119709
preclamol,CHEMBL7549
degarelix,CHEMBL415606
anthralin,CHEMBL46469
adefovir,CHEMBL484
metamizole,CHEMBL461522
quinolinic-acid,CHEMBL286204
perfluamine,CHEMBL2104877
phenyl-aminosalicylate,CHEMBL1200868
phenprocoumon,CHEMBL1465
salvianolic-acid-B,CHEMBL3747259
NBQX,CHEMBL222519
fimasartan,CHEMBL1951143
benzethonium,CHEMBL1182210
monostearin,CHEMBL255696
dobutamine,CHEMBL926
ITD-1,CHEMBL2180273
tribomsalan,CHEMBL24944
Rec-15/2615,CHEMBL5090661
trigonelline,CHEMBL350675
TIC10,CHEMBL4297310
AZ505,CHEMBL2169920
enzastaurin,CHEMBL300138
