rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale,compound_name,is_CPE_hit,Concentration CPE (nM),Inhibition of cytopathicity (%),in_prior,in_cpe,prior_norm,cpe_norm
1993.0,CHEMBL1229211,0.003052404028201,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dolutegravir,False,10000.0,4.1,True,True,0.0008844236840852398,0.10864514551235022
1268.0,CHEMBL1229517,0.0302122117615491,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,vemurafenib,False,10000.0,4.29,True,True,0.008753885587767655,0.10980679872829545
68.0,CHEMBL1229535,0.5424033468340356,0.4577042230404515,0.0,3.051361486936344,0.0,,Macroautophagy; Synthesis of PIPs at the early endosome membrane; Synthesis of PIPs at the late endosome membrane,,True,Relevant pathways: Macroautophagy; Synthesis of PIPs at the early endosome membrane; Synthesis of PIPs at the late endosome membrane,PIK-93,False,10000.0,2.47,True,True,0.15715952470088038,0.09867938371239914
3192.0,CHEMBL1229569,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,atizoram,False,8.33,1.37,True,True,0.0,0.09195402298850576
113.0,CHEMBL1229592,0.3776820914133769,0.2763173420363511,0.0,1.8421156135756744,0.0,,COPII-mediated vesicle transport; ER-Phagosome pathway; FCGR3A-mediated phagocytosis,,False,Relevant pathways: COPII-mediated vesicle transport; ER-Phagosome pathway; FCGR3A-mediated phagocytosis,WZ-4002,False,8.33,3.52,True,True,0.10943210126010267,0.1050990462215701
2248.0,CHEMBL1230001,0.0015249461501485,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,A-1120,False,1.0,3.27,True,True,0.0004418479597344865,0.10357055514795796
62.0,CHEMBL1230020,0.5496012840645876,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,PLX4720,False,833.33,2.16,True,True,0.15924510252886245,0.0967840547811201
211.0,CHEMBL1230165,0.2911255905583597,0.1146680707890513,0.0,0.764453805260342,0.0,,PINK1-PRKN Mediated Mitophagy,,False,Relevant pathways: PINK1-PRKN Mediated Mitophagy,CX-4945,False,833.33,0.52,True,True,0.0843526495687617,0.08675715333822452
3193.0,CHEMBL1230222,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,chlorocresol,False,8.33,2.29,True,True,0.0,0.09757887013939841
3194.0,CHEMBL1230270,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SKF-91488,False,10000.0,2.12,True,True,0.0,0.09653949620934214
157.0,CHEMBL1230584,0.3430420123428742,0.186810365192383,0.0,1.2454024346158867,0.0,,Aggrephagy; Chaperone Mediated Autophagy; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: Aggrephagy; Chaperone Mediated Autophagy; Regulation of actin dynamics for phagocytic cup formation,EC-144,False,1.0,2.11,True,True,0.09939525618144042,0.09647835656639767
461.0,CHEMBL1230607,0.1008951348899587,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PHA-793887,False,10000.0,1.78,True,True,0.029234022128534046,0.09446074834922966
11.0,CHEMBL1230609,1.2902366095786812,0.3600144490221073,0.0,2.4000963268140487,0.0,,ER-Phagosome pathway; FCGR3A-mediated phagocytosis; PINK1-PRKN Mediated Mitophagy,,False,Relevant pathways: ER-Phagosome pathway; FCGR3A-mediated phagocytosis; PINK1-PRKN Mediated Mitophagy,foretinib,False,100.0,2.06,True,True,0.37384166874454283,0.09617265835167524
2094.0,CHEMBL1230640,0.0022220830526817,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,IOX1,False,833.33,3.02,True,True,0.000643841005856094,0.10204206407434584
828.0,CHEMBL1230714,0.0497690816418849,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,K02288,False,10000.0,2.09,True,True,0.014420422110764039,0.0963560772805087
3195.0,CHEMBL1230762,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lithium-acetoacetate,False,833.33,1.82,True,True,0.0,0.09470530692100759
3196.0,CHEMBL1230961,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,apramycin,False,10000.0,0.71,True,True,0.0,0.08791880655416973
1448.0,CHEMBL1231,0.0183426434160985,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,oxybutynin,False,10000.0,8.9,True,True,0.0053147185353076875,0.13799217412570314
3197.0,CHEMBL1231018,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,APY-29,False,10000.0,5.62,True,True,0.0,0.11793837123991198
3198.0,CHEMBL1231107,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cyromazine,False,833.33,2.37,True,True,0.0,0.09806798728295428
310.0,CHEMBL1231124,0.1928211407156755,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AZD1480,False,833.33,0.25,True,True,0.05586926962017704,0.08510638297872342
2794.0,CHEMBL1231132,0.000124733200956,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AZD7545,False,833.33,0.59,True,True,3.6141020683381736e-05,0.08718513083883592
2447.0,CHEMBL1231160,0.000698505925354,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pevonedistat,False,100.0,2.73,True,True,0.00020238971582705364,0.10026901442895574
3199.0,CHEMBL1231358,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,blebbistatin-(+/-),False,1.0,2.15,True,True,0.0,0.09672291513817562
3199.0,CHEMBL1231358,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,blebbistatin-(+/-),False,1.0,2.15,True,True,0.0,0.09672291513817562
3200.0,CHEMBL1231391,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,N-acetylmannosamine,False,10000.0,1.32,True,True,0.0,0.09164832477378333
2723.0,CHEMBL12314,0.0001995731215297,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mesulergine,False,10000.0,1.25,True,True,5.7825633093439756e-05,0.09122034727317194
1596.0,CHEMBL1231530,0.0132186643178563,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,betamipron,False,100.0,0.07,True,True,0.0038300630213670816,0.08400586940572269
3201.0,CHEMBL1231533,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AS-604850,False,1.0,2.29,True,True,0.0,0.09757887013939841
3202.0,CHEMBL1231723,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,polidocanol,False,8.33,2.03,True,True,0.0,0.09598923942284178
684.0,CHEMBL1231795,0.061642703201743,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,UNC0638,True,10000.0,59.61,True,True,0.017860763568311126,0.44803130349718767
3203.0,CHEMBL12318,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,clodronic-acid,False,833.33,2.21,True,True,0.0,0.09708975299584251
3204.0,CHEMBL1231844,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mecysteine,False,833.33,2.25,True,True,0.0,0.09733431156762046
3205.0,CHEMBL1232077,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,oxfenicine,False,8.33,3.82,True,True,0.0,0.10693323550990463
2171.0,CHEMBL1232279,0.0018330302921993,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nemorubicin,False,1.0,1.94,True,True,0.0005311142919118159,0.09543898263634142
2.0,CHEMBL1232461,3.161486676640062,1.514003961646072,0.0190535325067693,10.023496791782325,0.0,CTSD,Aggrephagy; Cargo recognition for clathrin-mediated endocytosis; Chaperone Mediated Autophagy,,True,Host protein hits: CTSD | Relevant pathways: Aggrephagy; Cargo recognition for clathrin-mediated endocytosis; Chaperone Mediated Autophagy,I-BET-762,False,100.0,0.74,True,True,0.9160300104139042,0.0881022254830032
3206.0,CHEMBL1232510,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,solithromycin,False,1.0,0.98,True,True,0.0,0.08956957691367085
3207.0,CHEMBL1232562,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ergosterol,False,10000.0,2.85,True,True,0.0,0.10100269014428957
446.0,CHEMBL123292,0.105458501076714,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cycloheximide,True,833.33,27.64,True,True,0.03055624195835743,0.25256786500366846
2180.0,CHEMBL1232952,0.0017750922855328,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MD-920,False,833.33,2.17,True,True,0.0005143269515626611,0.09684519442406458
3208.0,CHEMBL1233,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CARISOPRODOL,False,833.33,4.43,True,True,0.0,0.11066275372951824
2079.0,CHEMBL1233300,0.0022811702200489,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydroxyfasudil,False,10000.0,-0.71,True,True,0.0006609613116092809,0.07923697725605285
2126.0,CHEMBL1233528,0.002094395985285,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,volasertib,False,1.0,4.01,True,True,0.0006068441124194191,0.10809488872584985
3209.0,CHEMBL1233584,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,isoleucine,False,10000.0,1.97,True,True,0.0,0.09562240156517487
3210.0,CHEMBL1233598,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,2-iminobiotin,False,8.33,1.48,True,True,0.0,0.0926265590608951
3211.0,CHEMBL1233800,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mivobulin,False,1.0,3.19,True,True,0.0,0.10308143800440207
3212.0,CHEMBL1233851,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,kifunensine,False,10000.0,14.9,True,True,0.0,0.17467595989239426
3213.0,CHEMBL1234046,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,malic-acid,False,833.33,3.51,True,True,0.0,0.10503790657862559
3214.0,CHEMBL1234071,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,thioctic-acid,False,833.33,1.13,True,True,0.0,0.09048667155783813
3215.0,CHEMBL1234222,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,2-fluoro-2-deoxy-D-galactose,False,1.0,1.5,True,True,0.0,0.09274883834678407
3216.0,CHEMBL123433,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,5-iodo-A-85380,False,833.33,1.07,True,True,0.0,0.09011983370017121
1462.0,CHEMBL1234354,0.0179941388600329,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-04691502,False,8.33,2.83,True,True,0.005213740525664027,0.1008804108584006
3217.0,CHEMBL12344,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dimaprit,False,10000.0,2.17,True,True,0.0,0.09684519442406458
3218.0,CHEMBL1234574,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CK-636,True,10000.0,16.0,True,True,0.0,0.18140132061628764
3219.0,CHEMBL1234613,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nadide,False,10000.0,-0.54,True,True,0.0,0.08027635118610908
3220.0,CHEMBL1234616,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,coenzyme-I,False,10000.0,1.66,True,True,0.0,0.09372707263389583
3221.0,CHEMBL1234757,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,aceglutamide,False,100.0,6.3,True,True,0.0,0.12209586696013697
3222.0,CHEMBL1234916,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,O-acetyl-L-serine,False,833.33,1.65,True,True,0.0,0.09366593299095136
3223.0,CHEMBL1234973,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hyoscyamine,False,1.0,1.06,True,True,0.0,0.09005869405722672
