chembl_id,drug_name,smiles,phase,approved_for_AML,kg_link_count,evidence_entity_count,protein_count,pathway_count,moa_count,logP,logS,CYP3A4_inhibition,CYP2D6_inhibition,CYP2C9_inhibition,CYP2C19_inhibition,CYP1A2_inhibition,hERG_inhibition,AMES_mutagenic,PGP_inhibition,PAMPA_permeability,BBB_penetration,risk_sum,risk_norm,sol_score,logP_score,perm_score,admet_score
CHEMBL3989971,UPROLESELAN,CC[C@H]1C[C@@H](C(=O)NCCNC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)C[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2NC(C)=O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,4.0,no,27,23,2,20,1,5.649800000000004,-5.18,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.5,0.13666666666666671,0.0875499999999989,1.0,0.4698433333333331
CHEMBL403989,TG100-801,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,2.0,no,6,6,1,4,1,7.091020000000006,-5.96,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.5,0.4375,0.006666666666666672,0.0,0.0,0.19820833333333332
CHEMBL4080062,BFH-772,O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,,no,1,1,0,0,1,5.185500000000004,-6.63,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,4.0,0.5,0.0,0.20362499999999906,0.5,0.34072499999999983
CHEMBL4091801,ALRIZOMADLIN,CCN1[C@@H](C(=O)NC23CCC(C(=O)O)(CC2)CC3)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,2.0,no,2,2,1,0,1,6.807000000000007,-5.69,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.051666666666666604,0.0,1.0,0.5665833333333332
CHEMBL4116008,CERDULATINIB,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1,,no,1,1,0,0,1,1.3651000000000009,-3.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.42,0.8412750000000002,1.0,0.8085049999999999
CHEMBL4130229,VODOBATINIB,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,,no,1,1,0,0,1,4.979640000000003,-4.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.25,0.19166666666666674,0.25508999999999915,1.0,0.6018513333333331
CHEMBL414804,OXALIPLATIN,,,no,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL416,METHOXSALEN,COc1c2occc2cc2ccc(=O)oc12,,no,1,1,0,0,1,2.5478000000000005,-2.89,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.5,0.5183333333333333,0.8630499999999999,0.0,0.45127666666666666
CHEMBL4167360,IDH305,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,2.0,no,2,2,1,0,1,5.117120000000004,-4.95,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.17499999999999996,0.22071999999999892,1.0,0.6353939999999997
CHEMBL4204794,AVAPRITINIB,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,4.0,no,27,23,2,20,1,2.6077000000000004,-4.08,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.25,0.32,0.8480749999999999,1.0,0.746115
CHEMBL4206033,BAY1436032,C[C@H]1C[C@@H](n2c(Nc3ccc(OC(F)(F)F)cc3)nc3cc(CCC(=O)O)ccc32)CC(C)(C)C1,1.0,no,1,1,1,0,0,7.083000000000006,-5.76,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.040000000000000036,0.0,0.0,0.31425
CHEMBL4208229,ASCIMINIB,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,,no,1,1,0,0,1,3.462900000000001,-5.93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.25,0.011666666666666714,0.6342749999999997,1.0,0.6416883333333332
CHEMBL4209157,LIFIRAFENIB,O=C1CCc2c(Oc3ccc4c(c3)[C@@H]3[C@H](O4)[C@H]3c3nc4cc(C(F)(F)F)ccc4[nH]3)ccnc2N1,,no,1,1,0,0,1,5.295700000000003,-7.34,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.5,0.0,0.17607499999999932,1.0,0.4602149999999999
CHEMBL4216467,RIPRETINIB,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,4.0,no,27,23,2,20,1,5.670700000000004,-6.62,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.375,0.0,0.0823249999999991,1.0,0.48521499999999984
CHEMBL42442,OXFENDAZOLE,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,,no,1,1,0,0,1,2.9079000000000006,-3.77,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.5,0.1875,0.37166666666666665,0.7730249999999999,0.5,0.6383133333333333
CHEMBL426161,AZM-475271,COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,,no,1,1,0,0,1,4.764600000000004,-3.69,0.0,0.0,0.0,0.5,0.5,1.0,0.0,1.0,1.0,1.0,3.0,0.375,0.385,0.30884999999999896,1.0,0.6075199999999997
CHEMBL427,MECHLORETHAMINE,CN(CCCl)CCCl,,no,1,1,0,0,1,1.3958,-1.13,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0,0.25,0.8116666666666666,0.84895,0.0,0.5946233333333333
CHEMBL4279047,VORASIDENIB,C[C@@H](Nc1nc(N[C@H](C)C(F)(F)F)nc(-c2cccc(Cl)n2)n1)C(F)(F)F,3.0,no,2,2,2,0,0,4.312400000000001,-4.52,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,4.5,0.5625,0.24666666666666673,0.4218999999999997,0.0,0.2868383333333333
CHEMBL428647,PACLITAXEL,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,,no,1,1,0,0,1,3.735700000000004,-6.18,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,0.1875,0.0,0.566074999999999,1.0,0.6475899999999999
CHEMBL4297091,CODEINE SULFATE,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.O.O.O.O=S(=O)(O)O,,no,1,1,0,0,1,-0.1246999999999979,-1.97,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.375,0.6716666666666667,0.4688250000000005,1.0,0.6968483333333335
CHEMBL4297190,SURUFATINIB,Cc1cc2cc(Oc3ccnc(Nc4cccc(CS(=O)(=O)NCCN(C)C)c4)n3)ccc2[nH]1,,no,1,1,0,0,1,3.783220000000002,-4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22999999999999998,0.5541949999999995,1.0,0.7568389999999999
CHEMBL4297208,TRIPLATIN TETRANITRATE,,,no,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1.Cl.Cl.O,4.0,no,10,9,2,6,1,4.842520000000008,-3.19,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.1875,0.4683333333333333,0.2893699999999979,0.0,0.43591566666666626
CHEMBL4297220,ASCIMINIB HYDROCHLORIDE,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,,no,1,1,0,0,1,3.884700000000003,-5.24,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.25,0.12666666666666662,0.5288249999999992,1.0,0.6435983333333332
CHEMBL4297235,OMBIPEPIMUT-S,,3.0,no,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL4297253,4-DEMETHYL-4-CHOLESTERYLOXYCARBONYLPENCLOMEDINE,COc1nc(C(Cl)(Cl)Cl)c(Cl)c(OC(=O)O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5CC[C@H]([C@H](C)CCCC(C)C)[C@@]5(C)CC[C@@H]43)C2)c1Cl,,no,1,1,0,0,1,12.14909999999998,-11.6,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,0.1875,0.0,0.0,1.0,0.534375
CHEMBL4297258,FIRMONERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC(F)(F)F)nc1N(C)CCN(C)C,,no,1,1,0,0,1,4.837300000000004,-4.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.3016666666666666,0.2906749999999989,1.0,0.6747183333333331
CHEMBL4297297,KP-1461,CCCCCCCOC(=O)NC1=NC(=O)N([C@H]2C[C@H](O)[C@@H](CO)O2)CN1,,no,1,1,0,0,1,0.4899000000000002,-4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.305,0.6224750000000001,0.0,0.535495
CHEMBL4297453,PM-00104,COc1c(C)cc2c(c1O)[C@@H]1[C@@H]3Cc4c(OC(C)=O)c(C)c5c(c4[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](O)[C@H](C2)N1C)OCO5,,no,1,1,0,0,1,4.717640000000005,-3.63,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0625,0.395,0.3205899999999988,1.0,0.7212429999999997
CHEMBL4297507,DELGOCITINIB,C[C@H]1CN(C(=O)CC#N)[C@]12CCN(c1ncnc3[nH]ccc13)C2,3.0,no,4,4,1,3,0,1.2987799999999996,-3.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.25,0.4583333333333333,0.824695,1.0,0.7691056666666667
CHEMBL4297510,EMERAMIDE,O=C(NCCS)c1cccc(C(=O)NCCS)c1,,no,1,1,0,0,1,1.0058,-3.53,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5,0.3125,0.4116666666666667,0.75145,0.0,0.4732483333333334
CHEMBL4297524,RADOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1,,no,1,1,0,0,1,5.750840000000004,-3.31,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,4.5,0.5625,0.4483333333333333,0.06228999999999907,0.5,0.38024966666666643
CHEMBL4297534,GLASDEGIB MALEATE,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1.O=C(O)/C=C\C(=O)O,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL4297573,TAGRAXOFUSP,,,yes,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL4297574,TEPRASIRAN,,2.0,no,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL4297599,ASPACYTARABINE,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O,2.0,no,7,7,6,0,1,-3.404699999999998,-1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7050000000000001,0.0,0.0,0.491
CHEMBL4297610,OLUTASIDENIB,C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL4297636,PLOCABULIN,C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O,,no,1,1,0,0,1,4.508000000000004,-2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283333333333333,0.3729999999999991,0.0,0.5302666666666664
CHEMBL4297865,ABIVERTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,,no,1,1,0,0,1,4.5092000000000025,-4.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.125,0.18833333333333332,0.37269999999999937,1.0,0.6684566666666664
CHEMBL4297866,ABIVERTINIB MALEATE,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1.O.O.O=C(O)/C=C\C(=O)O,,no,1,1,0,0,1,2.5716,-5.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.125,0.13999999999999999,0.8571,0.0,0.50567
CHEMBL4297985,MAGROLIMAB,,,yes,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL4298167,FILGOTINIB MALEATE,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1.O=C(O)/C=C\C(=O)O,4.0,no,4,4,1,3,0,1.6869999999999998,-3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.49,0.92175,0.0,0.63235
CHEMBL43,AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL4303201,CATEQUENTINIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1,3.0,no,27,23,2,20,1,4.834620000000004,-4.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.375,0.325,0.2913449999999991,1.0,0.5920189999999997
CHEMBL4303214,FRUQUINTINIB,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,,no,1,1,0,0,1,3.853520000000003,-4.21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.25,0.29833333333333334,0.5366199999999992,1.0,0.6794906666666665
CHEMBL4303389,NS-018,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,1.0,no,4,4,1,3,0,4.327900000000002,-2.84,1.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,5.0,0.625,0.5266666666666667,0.4180249999999994,1.0,0.5701883333333332
CHEMBL4303729,PLIXORAFENIB,O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,,no,1,1,0,0,1,4.107000000000003,-6.71,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0625,0.0,0.4732499999999993,1.0,0.6727749999999999
CHEMBL43452,POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,,no,1,1,0,0,1,-0.3299999999999998,-2.46,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0625,0.59,0.4175000000000001,0.0,0.529625
CHEMBL443684,NAVITOCLAX,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,,no,1,1,0,0,1,8.833200000000007,-9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.35
CHEMBL444172,ZOSUQUIDAR,O[C@@H](COc1cccc2ncccc12)CN1CCN([C@@H]2c3ccccc3[C@@H]3[C@H](c4ccccc42)C3(F)F)CC1,,no,1,1,0,0,1,5.211400000000005,-7.57,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.5,0.5625,0.0,0.19714999999999883,1.0,0.4425549999999997
CHEMBL44657,ETOPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL447629,MITOBRONITOL,O[C@@H]([C@H](O)[C@H](O)CBr)[C@H](O)CBr,,no,1,1,0,0,1,-0.7802000000000002,-0.807,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.5,0.5625,0.8654999999999999,0.30494999999999994,0.0,0.387215
CHEMBL450449,TRABECTEDIN,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,,no,1,1,0,0,1,3.413240000000002,-3.49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.25,0.4183333333333333,0.6466899999999995,1.0,0.7255046666666666
CHEMBL452231,TENIPOSIDE,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,4.0,no,2,2,1,0,1,2.752900000000001,-4.79,0.5,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.375,0.20166666666666666,0.8117749999999998,1.0,0.6714383333333334
CHEMBL4535757,SOTORASIB,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,4.0,no,1,1,1,0,0,4.481420000000004,-3.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4366666666666667,0.3796449999999989,0.0,0.5132623333333332
CHEMBL4558324,LAZERTINIB,C=CC(=O)Nc1cc(Nc2nccc(-n3cc(CN(C)C)c(-c4ccccc4)n3)n2)c(OC)cc1N1CCOCC1,,no,1,1,0,0,1,4.104200000000003,-3.05,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.3125,0.4916666666666667,0.4739499999999992,1.0,0.6837483333333332
CHEMBL4559134,SELPERCATINIB,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,,no,1,1,0,0,1,3.2843800000000023,-3.53,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,0.3125,0.4116666666666667,0.6789049999999994,1.0,0.7087393333333333
CHEMBL4582651,PRALSETINIB,CO[C@]1(C(=O)N[C@@H](C)c2ccc(-n3cc(F)cn3)nc2)CC[C@H](c2nc(C)cc(Nc3cc(C)[nH]n3)n2)CC1,,no,1,1,0,0,1,4.200140000000003,-3.59,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.125,0.40166666666666667,0.4499649999999993,1.0,0.7265763333333332
CHEMBL4594253,MIVAVOTINIB CITRATE,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,,no,1,1,0,0,1,0.2979000000000013,-1.3,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.5,0.1875,0.7833333333333333,0.5744750000000003,0.0,0.5559366666666667
CHEMBL4594260,TAZEMETOSTAT HYDROBROMIDE,Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,4.0,no,1,1,1,0,0,5.312560000000005,-2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6533333333333333,0.1718599999999988,0.0,0.5150386666666664
CHEMBL4594275,GUSACITINIB,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1,2.0,no,5,5,1,3,1,2.54788,-3.69,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,3.5,0.4375,0.385,0.86303,1.0,0.6964810000000001
CHEMBL4594298,ENCEQUIDAR,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4cc(OC)c(OC)cc4NC(=O)c4cc(=O)c5ccccc5o4)n3)cc1)CC2,,no,1,1,0,0,1,5.323200000000005,-4.74,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.875,0.20999999999999996,0.16919999999999868,1.0,0.36958999999999975
CHEMBL4594350,ADAGRASIB,C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,4.0,no,1,1,1,0,0,4.732980000000004,-5.73,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.375,0.04499999999999993,0.316754999999999,1.0,0.5411009999999998
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,4.0,no,2,2,2,0,0,5.645560000000007,-4.64,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.5,3.5,0.4375,0.2266666666666667,0.0886099999999983,1.0,0.509930333333333
CHEMBL4650281,CLN-081,C=CC(=O)N[C@H]1C=C(C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1,,no,1,1,0,0,1,3.3164000000000007,-3.96,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.375,0.34,0.6708999999999998,1.0,0.67093
CHEMBL4650282,DS-1001B,CC(C)(C)N.Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,2.0,no,2,2,1,0,1,8.299420000000007,-5.48,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5,0.3125,0.0866666666666666,0.0,1.0,0.5079583333333333
CHEMBL4650283,FF-10101,CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)/C=C/CN(C)C,1.0,no,5,5,1,4,0,3.126380000000001,-1.19,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.5,0.1875,0.8016666666666667,0.7184049999999997,0.5,0.7133893333333333
CHEMBL4650288,FLYSYN,,1.0,no,5,5,1,4,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL4650295,AMG553,,1.0,no,5,5,1,4,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL4650319,MOBOCERTINIB,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,no,1,1,0,0,1,5.075000000000005,-5.05,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,0.1875,0.15833333333333335,0.23124999999999885,1.0,0.6122916666666665
CHEMBL4650333,SERALUTINIB,COc1ccc(-c2cncc(N[C@@H](C)c3cccc(NC(=O)c4cncc(C)c4)c3)n2)cc1OC,3.0,no,32,24,3,20,1,5.289620000000004,-3.85,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,5.5,0.6875,0.35833333333333334,0.17759499999999906,1.0,0.46656066666666646
CHEMBL4650343,IZENCITINIB,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1,2.0,no,4,4,1,3,0,3.725900000000001,-3.48,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.125,0.42,0.5685249999999997,0.5,0.6289549999999999
CHEMBL4650387,CDX-301,,2.0,no,5,5,1,4,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL4650521,BATOPROTAFIB,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,1.0,no,1,1,1,0,0,2.1732000000000005,-4.42,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,0.5,0.26333333333333336,0.9566999999999999,1.0,0.6690066666666666
CHEMBL4651002,SAFUSIDENIB,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,2.0,no,1,1,1,0,0,7.555820000000004,-6.83,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,3.0,0.375,0.0,0.0,0.5,0.34375
CHEMBL467,HYDROXYUREA,NC(=O)NO,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL468,THALIDOMIDE,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,,no,1,1,0,0,1,0.0877999999999999,-2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.5219499999999999,0.0,0.5583899999999999
CHEMBL473417,VISMODEGIB,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,4.0,no,1,1,1,0,0,4.7112000000000025,-5.03,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0625,0.16166666666666663,0.3221999999999994,1.0,0.6748983333333332
